h,oc
0.076589899,56.7
0.0833265,13.3
0.076288364,16
0.071846225,17.7
0.069718301,22.7
0.071801641,44.6
0.062711501,73.9
0.077457549,27.3
0.070643452,50.3
0.081705169,23.7
0.079293635,18.5
0.075190648,41.8
0.078454079,25.4
0.070363912,12.8
0.075901988,23
0.066768161,35.6
0.067485025,12
0.073442568,10.6
0.065225288,18.9
0.054840278,10.4
0.070581175,43.5
0.077304455,42.5
0.072564822,18.1
0.071049936,12.7
0.075371518,16.1
0.066284355,13.1
0.075766857,20
0.08052826,22.7
0.075732421,21.2
0.08417366,16
0.071605026,34.7
0.083030419,15.6
0.080847117,13.3
0.065641406,20.8
0.069823595,27.3
0.056161485,68.2
0.078125308,18.5
0.066952001,30.1
0.075532782,16.8
0.077166749,16.8
0.062040848,37.2
0.072561274,24.3
0.080563927,13.3
0.080591495,17.1
0.066594557,69.4
0.07853447,12.3
0.079778838,16.6
0.074329125,18
0.073885479,15.4
0.082692257,11
0.075760998,13.6
0.068960274,31.5
0.071580951,11.1
0.079041581,39
0.074797857,24.8
0.074183776,17.7
0.077873899,24.5
0.080165427,13.7
0.069842654,24.1
0.072399672,15.5
0.072088462,12.9
0.07185544,26.9
0.072239171,17.2
0.072754209,21.8
0.076307653,12.3
0.080396545,14.7
0.073234431,54.5
0.075512156,9.5
0.066582821,26.4
0.063364385,46
0.06684505,22.7
0.071224955,25.2
0.074835913,15.8
0.073151257,22.2
0.076077281,12.4
0.07880719,8.6
0.072696917,16.6
0.067151449,25.7
0.069657476,27.6
0.073944463,18.1
0.074059736,23.7
0.071669606,27.7
0.070197858,33.3
0.070044231,25.1
0.078745615,15.2
0.06819939,16.5
0.064270343,18.9
0.063856111,65.6
0.074112241,17.3
0.077039852,11
0.064708377,20
0.074022968,16.8
0.067081515,12.6
0.073664202,14
0.065173578,20.2
0.065368531,18.4
0.065421242,31.4
0.063907063,11.3
0.067167186,15.3
0.078872217,4.3
0.080007679,25
0.076349177,11.9
0.072556209,16.6
0.069428552,28.6
0.068258954,26.7
0.069632272,34.8
0.079401093,10.1
0.064303214,11
0.072069891,12.1
0.062107298,19.2
0.072549909,20.7
0.074830035,12.1
0.073872629,10.5
0.073341384,12.6
0.072403713,12.5
0.065280051,43.2
0.056824769,121.3
0.070725995,17.9
0.070714733,28.7
0.064982157,25.8
0.070414165,17.1
0.078577753,18.4
0.076161557,23.1
0.074478449,22.3
0.074501241,13.2
0.070362392,29.9
0.07383082,12.6
0.078161776,10.4
0.078251142,11.7
0.080112733,21.4
0.073087329,21.8
0.068279013,11.3
0.075836517,14.8
0.075354994,13.6
0.075870437,12.6
0.067166093,20
0.069730256,34.3
0.076790428,14.1
0.07505594,14.4
0.07057199,34.6
0.087043074,22.7
0.067123871,21.4
0.076205911,16.1
0.079164082,13.2
0.081974992,18.1
0.075996188,17.2
0.068845038,33.5
0.074513792,45.6
0.08059077,18.5
0.074368471,35.4
0.06965345,29
0.079976258,20.4
0.065916847,59.2
0.079272491,11.3
0.076028747,18.2
0.073242742,25.9
0.074702381,16.4
0.073296336,31.2
0.06593405,41.9
0.068785055,41.1
0.065113167,78.1
0.08594362,21.8
0.077818189,22.8
0.077475825,30.5
0.073836579,21.3
0.069791181,37.4
0.077015554,15.9
0.080047667,11.8
0.077649031,24.9
0.076742822,21.8
0.078032001,20.5
0.075653652,12.4
0.077004083,28.7
0.080056287,15.7
0.06993365,96
0.080507399,18.8
0.079147566,24.7
0.07785863,28.5
0.071539742,23
0.073378713,24.3
0.074604492,32.1
0.084537159,27.7
0.074587771,22.8
0.066760116,21.6
0.064616923,113.4
0.077987304,18.3
0.083865231,14.2
0.069778266,38.7
0.074728048,23.4
0.073703818,17.3
0.061319093,65.8
0.078283551,10
0.060951061,62.4
0.081183688,21.1
0.065679682,60.1
0.080153981,17.3
0.077678268,15.7
0.073642053,26.6
0.067769936,29.1
0.076466894,12.5
0.076473692,14
0.072100945,18.3
0.074758124,12.2
0.067160757,25.5
0.071622629,15.8
0.08568238,11.4
0.064165228,14.5
0.05702392,17.2
0.068358894,31
0.071933877,21.6
0.075468578,18.4
0.074240591,35.2
0.07716845,15.4
0.079466497,18.6
0.084126476,16.9
0.068508864,12.6
0.06209282,42.2
0.088967676,17.2
0.067812025,24.4
0.068815202,39.1
0.066361201,11.9
0.07384065,16.5
0.078384282,15.4
0.070371769,38.9
0.070159394,26.6
0.072205794,27.2
0.071860508,15
0.084517861,22.3
0.084198237,22.5
0.054323374,36.6
0.079971849,23.9
0.080511152,15.1
0.080479926,15.5
0.063498401,10.3
0.074181216,18.5
0.080224226,21.1
0.070320222,31.6
0.076175456,31.3
0.073966676,28.8
0.077758451,24.4
0.073403558,37.8
0.065088663,89
0.081065374,12.6
0.045694363,21
0.072632046,23.8
0.07081247,40.9
0.062109282,39.9
0.071290529,48.3
0.063165137,81.7
0.066863348,62.7
0.060988016,37.3
0.06163524,35.6
0.046954659,38.8
0.072910206,62
0.063495895,46
0.058001209,71.3
0.073990625,40.9
0.0764725,10.9
0.062190876,15.3
0.053968034,204.1
0.069810048,54.5
0.068529901,20
0.075768175,8.4
0.081895361,22.7
0.075117872,14.4
0.071253957,13.9
0.078475836,7.1
0.072046518,12.7
0.069978486,23.6
0.07493648,11.2
0.083499604,22.4
0.084409118,3.5
0.059404076,120.6
0.078455388,15.8
0.069886236,29.1
0.070309046,37
0.054427895,94.1
0.079689818,11.3
0.091592571,29.2
0.083350269,14
0.073122383,16.7
0.077116244,16.4
0.06989157,23.2
0.068483393,43.5
0.063168998,18.8
0.060288033,22.5
0.076626031,26.4
0.066989979,61.2
0.06998838,28
0.075439683,22.5
0.068452422,22.2
0.076742777,26.9
0.064499954,57.6
0.059129276,138.5
0.072103902,39.3
0.069297937,55.4
0.057542214,97.8
0.073251897,47.2
0.056608893,35.7
0.078633988,17.2
0.058228021,147.9
0.074369415,26.4
0.073456451,11.7
0.076363556,12.4
0.066179516,29.7
0.079914006,14.7
0.073712645,24.5
0.076259074,19
0.077696472,31.5
0.080124116,19.8
0.057049688,60.1
0.072488415,29.2
0.0729148,18.1
0.07363162,19.4
0.066000482,31.8
0.069485015,33.4
0.045635812,13
0.075618163,11.5
0.075948937,14.9
0.067144721,14.9
0.072038343,14.3
0.080756298,8.5
0.07573345,10
0.071142959,7.9
0.071157747,11.3
0.07776467,21.7
0.064230573,12.4
0.085709104,17.2
0.07877863,26
0.079588331,18.3
0.073541663,8.7
0.070873553,15
0.060789812,11.2
0.074232481,12.5
0.063371405,8.3
0.067693599,7.5
0.067437888,15.7
0.081189712,15.9
0.071669357,16.7
0.075198534,12.4
0.039054703,365.8
0.054180311,285.7
0.052519958,191
0.060680748,162.2
0.042591188,370.6
0.057644951,23.3
0.052940102,189.6
0.076439665,46.5
0.055973386,180.8
0.056253552,235.6
0.062397275,122.3
0.05585522,101.7
0.059563266,201.7
0.06181582,137.2
0.062687109,131
0.086265286,52.9
0.065698588,61.3
0.0588113,160.1
0.056956371,35.3
0.043112651,173.4
0.057304433,56.1
0.039914611,285.2
0.041468736,393.7
0.049868964,57.4
0.032987679,520.9
0.043339245,249.7
0.046582065,303.4
0.029525984,534.8
0.052874635,82.4
0.040976149,51.6
0.045868616,350.8
0.050528194,128.7
0.051351238,249.6
0.030315863,559.7
0.045547943,273.3
0.040167608,505.9
0.044329326,398.6
0.043588496,121.9
0.033637124,450.5
0.033073081,496.1
0.048109552,113.9
0.057181914,143.2
0.03539194,519.5
0.057536192,89.5
0.046988707,93.7
0.036999805,295.8
0.05501535,116.5
0.062310538,164.7
0.058087771,177.5
0.040578171,394.9
0.059667755,119.3
0.05116903,125
0.069018607,95.3
0.047621862,100.2
0.031611214,453.2
0.040867086,207.7
0.070345852,101.1
0.048077219,293.4
0.060596141,136.3
0.048614659,319.6
0.045408808,141.9
0.051419438,185.1
0.042567596,302.3
0.04742637,199.6
0.047291928,396.6
0.060514404,183
0.065998782,81.8
0.078811857,11.3
0.060883182,34.9
0.074931978,23.4
0.075068805,15.2
0.076172093,20.8
0.071090442,15.7
0.072186942,12
0.076406685,28.3
0.072673947,21.9
0.074831939,15
0.074296605,14.4
0.081897833,11.4
0.075252169,29.6
0.076709679,53.4
0.078570896,11.2
0.078520771,14.1
0.087742349,22
0.072970757,13.3
0.076908738,14.5
0.072416726,13.4
0.063866984,33.8
0.069054324,16.6
0.063736555,9.3
0.070710511,7.9
0.078484681,10.2
0.093910915,24.2
0.075850518,12.7
0.07417169,16
0.070739804,34.5
0.078530228,29.8
0.072137981,16.4
0.055040707,19.2
0.069169007,12
0.08859412,24.6
0.086923899,23.2
0.075385225,32.6
0.085875229,18.9
0.076000538,36.3
0.070829117,23.1
0.083190131,14.4
0.06386317,35.6
0.081281551,11.7
0.078335472,12.3
0.081228371,15.5
0.083417103,10.1
0.076806699,56.7
0.081525507,13.7
0.08574693,12.9
0.083674015,9.6
0.078899503,28.6
0.080467454,9.1
0.074697981,8.9
0.0817009,12.7
0.082950402,17.6
0.08507242,11.8
0.074881898,11.4
0.082883993,10.6
0.075277223,20.4
0.081735237,15.4
0.083386603,8.7
0.079338944,8.6
0.081714358,13.2
0.086851981,15.1
0.077763705,19.3
0.085733265,21.2
0.072590631,17.7
0.066676629,32
0.070993261,14.7
0.064898272,14.6
0.064860693,34.8
0.071997113,17.8
0.073578314,21.7
0.077555147,15
0.067999698,30.8
0.084602221,31.5
0.081501892,25.8
0.074947049,22.8
0.071946335,48.3
0.074287077,19.6
0.076785844,31.3
0.066373621,20.4
0.065718547,19.9
0.063750095,23
0.054320166,48.4
0.060941282,63.2
0.069938929,19.3
0.080471857,30.4
0.062952952,25.1
0.068814598,17.3
0.069872595,23.6
0.065047998,12
0.072445513,35.6
0.064514448,24.1
0.077658813,27
0.064063195,19.3
0.063233575,21
0.074113782,15.9
0.073452118,21
0.071776305,51.6
0.075663278,25.2
0.075316858,7.8
0.075352087,20.1
0.056975292,76.3
0.074001516,43.2
0.070967187,13.5
0.082619836,14.3
0.078637234,27.9
0.05898481,56.9
0.062285813,17.6
0.070974415,41.4
0.075360446,30.9
0.090031448,24.6
0.066444429,36.6
0.061812256,20.7
0.068715035,67.6
0.079639538,11.6
0.072474681,11.2
0.078292356,53.3
0.075961751,37.5
0.06620925,24.7
0.065099346,54.3
0.056221744,21.7
0.059995095,39.2
0.080189085,15.5
0.079168301,14.9
0.058635258,32.5
0.064505941,43.4
0.07704438,53.8
0.077416463,69
0.057731807,25.3
0.081112039,21.2
0.074569186,15.3
0.079126894,40.2
0.063643315,27.7
0.065925603,40.7
0.073252371,20.9
0.06872888,19.6
0.069359262,31.9
0.077286601,26.6
0.097841742,23.8
0.075936934,11.7
0.082441055,15.3
0.068587561,48.2
0.066045459,33
0.08775582,24.2
0.071595909,19.6
0.068178902,16.5
0.074865001,69.2
0.07238033,35.8
0.072295969,60.2
0.06466597,69.1
0.060248893,158.6
0.068484428,121.5
0.069336599,78
0.076993297,42.6
0.069147304,28.6
0.073197976,33.5
0.077541383,33.4
0.073417626,40.7
0.073538258,39.9
0.077778238,23
0.072397231,23.1
0.065067411,151.3
0.073598655,87.2
0.080421249,19.8
0.083008897,28.5
0.079336533,36.1
0.071009457,13.9
0.078508285,11.3
0.064117607,224.7
0.072066071,68.3
0.073383808,32.3
0.072078729,29.5
0.074970834,60.2
0.077062173,29.4
0.063916783,172.1
0.065772575,78.3
0.068029407,23.6
0.060722445,120.1
0.073927658,114.2
0.066095492,151.3
0.072849091,48.6
0.072961567,25.8
0.066914578,30.1
0.071780532,29.4
0.075495756,29
0.062899041,130.7
0.076916786,48
0.068427683,116.3
0.08034558,21.9
0.075107145,27.9
0.070894997,107.6
0.073919244,31
0.074769653,18.5
0.072009176,16.2
0.086591871,18.3
0.073374379,24.3
0.077353898,54
0.066939922,117.3
0.065162838,40.5
0.07140928,17.8
0.074322975,24.8
0.076596453,56.7
0.078217386,59
0.067158996,13.8
0.055092129,89.6
0.072780954,15.9
0.072807134,39.8
0.073789427,15.4
0.065166831,22.3
0.066972318,32.2
0.075910246,10.7
0.076907611,8.9
0.080857633,15.1
0.076471944,9.2
0.075381834,8.7
0.078119878,15.5
0.075599714,9.8
0.071303833,8.9
0.071701687,11.1
0.074297135,13.4
0.078469348,10.2
0.075310977,12.7
0.07091096,13.3
0.078090016,31.1
0.077471643,16.2
0.087811549,20
0.077295151,13.1
0.069112104,27.8
0.075170572,9
0.070568802,9.1
0.059587249,43.7
0.072006603,11.2
0.068550506,12.4
0.074188515,36.1
0.069758592,16.8
0.068083747,13.4
0.069908432,24.5
0.068029452,90.2
0.053305739,67.6
0.063830241,19.8
0.071207798,29.1
0.059851018,26.2
0.058126174,52.5
0.062053148,16.6
0.070224534,14.1
0.051144973,11.3
0.075459407,18
0.077035806,33.9
0.066457262,30.8
0.077843629,16.4
0.057362338,34.2
0.061379601,17
0.063056649,21.6
0.066526479,18.1
0.067707333,39.1
0.082404407,13.5
0.066480738,194.3
0.069377846,18.3
0.072833541,24.5
0.054916561,274
0.062695388,122.6
0.063266477,40.8
0.071826088,17.6
0.059160792,30.4
0.052597533,39.7
0.058109993,44
0.060011156,23.7
0.064542436,49.8
0.063439007,13.5
0.044966196,49.4
0.071545965,11.3
0.060338664,26.2
0.075611506,34.3
0.058217496,46.4
0.073628816,10.9
0.070682476,70.9
0.070834922,50.2
0.062543313,17
0.049050288,25.3
0.071180289,19.6
0.055437615,12.7
0.066881745,10
0.075849236,15.7
0.055435686,30.3
0.063296949,12
0.068654619,7.9
0.074367693,23.5
0.06704327,14.4
0.069524232,11.1
0.065332687,7.2
0.060884744,20.3
0.0694176,14.6
0.073007416,6.8
0.074879712,8.3
0.054856299,21.5
0.068394537,12.5
0.075694027,9.2
0.064456086,25.9
0.063295679,12.8
0.071937228,11.5
0.05900967,19.4
0.067485946,5.8
0.06955959,21.9
0.07184946,10.6
0.061895926,12.4
0.073150708,5.3
0.063815171,12.9
0.051188386,24.6
0.058321394,12.2
0.071509829,23.5
0.071930178,9.5
0.060456551,15.8
0.061864803,19.1
0.070982321,6
0.063064379,19.3
0.067707412,7.4
0.054930349,10.5
0.057481786,13.8
0.072344593,30.6
0.061542017,14.1
0.069492074,2.2
0.065020233,10.3
0.068035474,34.5
0.072618403,16.5
0.073228184,11.7
0.073660147,6.9
0.065056887,10.1
0.071883758,7.1
0.075643571,7.1
0.066637416,10.5
0.060050476,9.3
0.072974097,6.9
0.082650544,7.7
0.069639065,9.3
0.070974892,42.3
0.062627495,11.6
0.066423394,9.3
0.061609798,27.5
0.070191796,5.3
0.055606759,14.9
0.063565732,14.4
0.067806349,38.5
0.056849681,24.5
0.052952813,38.1
0.077244504,13.1
0.072239475,13.3
0.067643085,15.4
0.06230474,13
0.062656776,16.4
0.064688125,16.1
0.069535627,10.5
0.073153446,11.1
0.074274762,12.9
0.05917374,17.8
0.049304194,94
0.06465616,18.8
0.055439653,23.6
0.05304843,26.3
0.067070409,9.4
0.075206345,11.4
0.065932422,13.3
0.067361582,12.7
0.080734593,22
0.080332099,14.8
0.064737853,8.1
0.044872768,21.1
0.0447276,26.8
0.046860053,32.9
0.059336092,19.5
0.063799826,13.1
0.061613382,15.9
0.055745776,13.4
0.042495879,156
0.065197762,12
0.071020094,11.1
0.07547256,7
0.078969263,11
0.077057245,9
0.064317339,22
0.055392499,19.8
0.073969044,11.4
0.071023946,8.7
0.053448935,14.4
0.068998312,12.3
0.056296436,26.2
0.068371235,11.6
0.056049306,25.5
0.061447016,56.3
0.074947275,10.4
0.076219803,10.8
0.067505143,11.5
0.072330314,9
0.071502378,8.3
0.079497591,18
0.069874269,46.5
0.083395559,29.1
0.073612154,13.8
0.068359082,8.4
0.075726333,11.2
0.069990555,8.7
0.070681175,23.1
0.073070044,12.8
0.085407579,55.2
0.077528481,25.9
0.048263451,19.7
0.070655819,10.8
0.060973244,30.7
0.078534306,8.5
0.057364324,38.1
0.073362149,12.1
0.060894438,25.9
0.080795296,23.8
0.089563614,16.3
0.072524304,7.3
0.07212784,7.1
0.069947041,6.6
0.073152124,6.5
0.074586698,10
0.072801437,9.2
0.073748031,13.9
0.068208257,17
0.0705253,23.9
0.054233582,32.4
0.061118536,10
0.073520415,10
0.067511194,29.6
0.062655787,18.8
0.057707477,38.3
0.052144154,24.2
0.071500697,13
0.064567869,28.6
0.051907921,28.3
0.062737591,14.7
0.056222229,44.1
0.068947041,11.8
0.068340662,12.3
0.075955315,12.7
0.068025602,13
0.064300246,13.2
0.070764459,14.4
0.055911737,154.6
0.082669751,16.6
0.048578629,33.4
0.044692229,74.6
0.055562283,25.1
0.070516946,12.1
0.060012758,20.4
0.064422672,14
0.052332812,77.4
0.051041741,30.2
0.068169582,55.5
0.065375733,10.9
0.06349714,9.3
0.069877379,16.9
0.065758474,39.2
0.066799705,16.4
0.057037938,44.7
0.050674449,60.9
0.069113103,17
0.049846669,21.3
0.066094921,47.8
0.054823661,38.4
0.059917436,19.3
0.065595515,19
0.060661256,17
0.056216901,28.9
0.0653132,15.5
0.053689766,17.5
0.055651178,56
0.044925682,40.6
0.052494503,29.1
0.057729563,15
0.058533336,20.1
0.049140789,62.6
0.053945108,34.7
0.05662622,39.6
0.063996655,12.2
0.067889053,7.9
0.049967782,41.5
0.069785235,37.4
0.050820881,24.8
0.052633897,60.6
0.071817124,15.7
0.05735271,21.1
0.051224902,49.1
0.052106634,52.3
0.061917467,11.9
0.066795007,64.4
0.070977827,17.8
0.062659362,21.2
0.063186696,84.9
0.069476961,22
0.074642386,11.1
0.081296492,20.2
0.078731646,17.8
0.062972977,24.9
0.046825678,33.4
0.04618657,22.3
0.072758833,39.4
0.056112243,31.2
0.05974728,12.7
0.068777864,12.9
0.056849806,84.4
0.066712723,44.1
0.049476717,19.4
0.05709708,21.4
0.050955572,60.8
0.057724477,21.2
0.065697454,62.7
0.073591028,9.6
0.057882372,23.1
0.057424566,29.7
0.061915594,29.3
0.073388051,17.7
0.069269229,12.6
0.07027388,33.7
0.065778832,37.9
0.070770556,14.2
0.071595845,9.4
0.069107388,8.7
0.065906494,13.4
0.075139445,11.6
0.074338918,9.1
0.061171875,24.6
0.076633811,11.4
0.072527037,11.9
0.068968704,9.2
0.066553778,10.1
0.070984364,6.2
0.068542615,7.4
0.062652116,18.1
0.068174979,12
0.070945636,11.4
0.072361227,11.4
0.070485713,7
0.069625379,15.2
0.060775346,91.9
0.066173034,20.3
0.065658467,11.3
0.067535151,16.7
0.069996743,10.2
0.069494429,10.6
0.063458705,46.2
0.067130336,28.4
0.079925019,20.8
0.079401819,12.6
0.088612572,17.5
0.066919747,17.9
0.080117703,20
0.0754615,15.2
0.077578496,23
0.083821021,20.1
0.077654974,31.8
0.055938627,31.4
0.059554138,23.2
0.079621246,42.8
0.078255072,38.4
0.081469176,43.4
0.074782432,32
0.08582362,40.2
0.056947846,27.6
0.073955616,38.4
0.063544928,30.4
0.083793818,23.4
0.0779003,20.7
0.087362903,57.8
0.079534397,22.7
0.075992553,10.6
0.068651226,36.3
0.082372212,38.8
0.056496435,60.6
0.068243665,33.6
0.071578064,9
0.057673034,24.2
0.064053129,11.2
0.067004124,19.5
0.073429779,8.3
0.071367268,8.3
0.062402219,44.5
0.071418048,8.9
0.063867655,31.6
0.05931698,30.7
0.062679506,17.2
0.073021058,10.4
0.052965225,47.8
0.068735914,13.5
0.074223421,18.7
0.060638133,24.8
0.071601321,9.1
0.049577316,49.5
0.056201917,12.3
0.061512585,19.8
0.074469223,10.1
0.053453102,14.1
0.05257388,55.9
0.056930721,32.4
0.048130486,28.1
0.061043651,23.3
0.071319183,11.9
0.06999432,12.3
0.072722803,8.2
0.063295818,20.2
0.067343692,34.9
0.066419295,9
0.067640248,7.7
0.075743364,16
0.071108597,15.1
0.077722819,15
0.055004312,38.9
0.057080403,22.7
0.058078051,19.9
0.050806112,38.1
0.060417725,33.6
0.067826346,12.3
0.057273048,34.4
0.062924154,9.7
0.058332564,42.3
0.057362706,49.8
0.060592867,63.9
0.060414402,19.3
0.058658263,17.7
0.069833191,18.9
0.075534288,23.3
0.065268382,11
0.063646836,19
0.061840851,17.1
0.063165884,19.3
0.066458448,16.9
0.071322136,44.3
0.060352676,31.7
0.079611644,54.5
0.076000454,9.9
0.049070547,39.2
0.072323182,9.2
0.065656829,10.8
0.053904297,29
0.074882887,20.9
0.082018144,8.9
0.078766603,14.9
0.083174763,12.1
0.070345426,15
0.069769958,20.1
0.077045101,13.1
0.075863956,18.7
0.074554076,30.1
0.07910379,24.4
0.078428541,11.5
0.083207116,12.3
0.090343878,43.7
0.07469062,32.5
0.073960294,56.5
0.075998809,21.3
0.080996627,21.2
0.081807585,19.5
0.079528697,22
0.084476677,11.4
0.086905866,31
0.07986401,13.7
0.084958164,50.3
0.074810205,31.5
0.077099135,20.1
0.070290294,12.3
0.059262462,17.5
0.063819081,16.2
0.081262613,20.4
0.078785275,40.2
0.072435337,39.3
0.063787984,52.7
0.081675909,34.8
0.083091036,38.2
0.079830569,16.5
0.078889538,38.7
0.074587705,51.8
0.093381062,26.3
0.092223602,23.9
0.079951743,11.3
0.07190779,46.9
0.060723529,26.7
0.07765444,14.4
0.052551411,23
0.070094762,11.3
0.045518345,29.8
0.054518701,22.5
0.06120964,15.1
0.058503467,18
0.080736512,10.6
0.070454289,12.3
0.063545273,21
0.058187265,25.7
0.073184533,23.6
0.058757581,31.6
0.058660136,29.8
0.054625243,27
0.074897947,13.5
0.063209342,19.6
0.062105137,32
0.05059748,75.9
0.069686576,16.6
0.064491216,16.5
0.064223245,14
0.051305485,28.1
0.062940183,11.4
0.061780246,30.2
0.069458664,14.2
0.069015431,6.4
0.069968879,13.2
0.0754171,11.6
0.067785276,10.9
0.077714463,12.8
0.068192729,13.3
0.065506668,13.8
0.066236812,14.9
0.069366546,26.9
0.069593019,15.3
0.073703685,11.8
0.073248309,11.7
0.075188459,11.5
0.071232744,12.8
0.069459523,14.6
0.053555857,12.4
0.051143603,202
0.06762932,28.2
0.077263182,27.5
0.063633026,12.2
0.066509992,44.6
0.066735371,23.9
0.071296154,11.9
0.063271835,34.1
0.062963038,32.7
0.074487655,15.9
0.056014254,31.2
0.057733702,15.8
0.056901468,45.8
0.069166929,11.5
0.062864423,21.6
0.070576709,8.6
0.071741049,7.9
0.064316846,9
0.052304472,44.4
0.040474669,97
0.049948951,42.3
0.066691192,46.3
0.070149323,9.2
0.069770727,7.6
0.054674122,42
0.055405321,22.5
0.056645112,25.6
0.058776901,109.3
0.056622475,32.3
0.0654909,18.8
0.06460667,16.9
0.06902707,17.2
0.06646834,40
0.062960639,21.5
0.061614058,9.9
0.066797232,17.2
0.062811945,17.4
0.056597795,40.7
0.062203649,13.2
0.071864688,8.7
0.070322607,19
0.047836017,30.5
0.05726477,31.6
0.067402753,8.5
0.056441236,194.5
0.056387686,27.1
0.052279497,32.1
0.064829104,6.8
0.074215897,7.3
0.06734528,43.3
0.069603052,6.7
0.062029455,20.1
0.059503522,28.3
0.05916216,21.5
0.05810202,20
0.048868886,89.7
0.057170959,22.7
0.063623357,31.8
0.067721915,8.9
0.059146372,42.3
0.080816636,22.6
0.046257048,44.2
0.063794016,25.3
0.064217597,13.2
0.065341827,17.5
0.070383699,8
0.06371513,26.2
0.062823627,17.6
0.058695792,19.8
0.06833882,11
0.051737331,29.3
0.070789372,10.7
0.048855775,40.1
0.066252984,8.4
0.04942027,34.1
0.06953987,9.9
0.065510279,23.4
0.062309784,11.7
0.059367116,18.8
0.074745439,17.9
0.068067163,74.1
0.067641462,85.2
0.068688196,53.2
0.056961688,53.8
0.082281995,10.5
0.057728804,50.4
0.074009077,28.3
0.091479938,11.8
0.073063062,46.6
0.081048545,12.8
0.081592403,13.4
0.080385996,10
0.081870486,50.8
0.07350939,26.1
0.069888135,70.1
0.074314746,39.8
0.072343174,32.5
0.07249935,40.7
0.073854743,37.9
0.078203726,26.4
0.07547117,36.2
0.075016779,40.3
0.072865382,51.1
0.075493498,33.4
0.076720682,33.7
0.073334151,24.7
0.076651715,33.2
0.075293739,34.3
0.077891734,29
0.073497138,51.5
0.066594793,69.5
0.075099868,51.2
0.07261951,44.8
0.071469913,36
0.069247284,41.6
0.075592668,20.4
0.078098566,10.4
0.071015656,58.2
0.080993986,12.9
0.069133543,41
0.069501813,55.9
0.073313268,33.3
0.064573798,58.9
0.082592969,16.5
0.085489465,11.6
0.076747893,16.6
0.08115919,12.6
0.078837875,9.9
0.072898709,19.7
0.078752683,14
0.080690714,13.9
0.079962037,34
0.054667599,62.8
0.074836565,8.2
0.061611902,19.3
0.067110836,20.5
0.069058044,32.2
0.061429589,39.2
0.055099935,81.8
0.073593079,11.9
0.060088761,45.8
0.063565224,62.1
0.078118142,13.2
0.074663533,11.1
0.078874164,12
0.063671723,42.4
