HX,HY,oc
0.899291619,0.437349499,9.4
0.904809799,0.425815956,19.6
0.890578946,0.454828695,7.9
0.925017483,0.37992454,2.8
0.913499393,0.40684009,25.7
0.939013421,0.343880496,10.1
0.903438856,0.428716961,18.1
0.932451744,0.36129454,60.4
0.907067967,0.420984208,3.5
0.920116421,0.391644957,26.2
0.925420836,0.378940992,12.2
0.968858725,0.247614158,477.3
0.937330262,0.348442219,66.2
0.926248674,0.37691298,60.3
0.927160373,0.374664706,57
0.927574671,0.373637833,76.4
0.929667321,0.368400153,90.3
0.916220535,0.400674347,27.7
0.915460949,0.402406822,44.9
0.94089705,0.338692694,144.8
0.930146389,0.367188909,15.1
0.919321626,0.393506986,72.3
0.933069171,0.359696987,61.5
0.896995672,0.442039324,17.8
0.906599834,0.4219914,6.9
0.915857872,0.401502625,26
0.889703829,0.456538165,9.8
0.871441513,0.490499429,17.8
0.887878883,0.460077264,5.6
0.909313185,0.416112402,17.8
0.873145779,0.487459176,9.6
0.887782086,0.46026402,18.9
0.893852907,0.448360325,20.2
0.908933705,0.416940667,33.8
0.865288205,0.501274698,8.4
0.938371224,0.345629058,61.1
0.925149824,0.379602164,62.4
0.946318168,0.323236638,429.2
0.924122,0.382097539,14.6
0.908537903,0.41780244,19.2
0.894739671,0.446588089,16.6
0.916461666,0.400122499,16.2
0.940501426,0.339789742,117.4
0.931727368,0.36315852,42.8
0.970656398,0.2404707,362.6
0.955965129,0.293480277,127.5
0.956686315,0.291120755,84
0.947980784,0.318327556,120.8
0.951233754,0.308470978,129.2
0.944924816,0.327287476,86.5
0.943480395,0.331428339,44.1
0.947056253,0.321067678,55
0.936497191,0.350675081,24.8
0.925599211,0.378505086,41.4
0.911904966,0.410401429,54.9
0.938662574,0.344837023,66.4
0.920641973,0.390407938,69.6
0.921530335,0.388306376,36.1
0.942366668,0.334581923,91.3
0.944904097,0.327347288,80.9
0.968081225,0.250636674,415.1
0.941783996,0.336218538,62.7
0.937823178,0.347113363,78.9
0.928936341,0.370239483,64.2
0.95256086,0.304348168,217.1
0.948128145,0.317888377,214.6
0.95153201,0.307549726,168.4
0.93096738,0.365102366,87.8
0.943653999,0.330933724,73.8
0.940363277,0.34017188,131.3
0.948489117,0.316809715,162.4
0.944108678,0.32963435,102.3
0.872976561,0.487762159,17.7
0.930195427,0.367064665,139.9
0.940014527,0.341134415,124.4
0.913109394,0.407714649,48.7
0.918754201,0.394829987,35.8
0.935512887,0.353292568,180.4
0.958482731,0.28515058,310.9
0.90436709,0.426755393,34.1
0.925646561,0.378389275,98.8
0.914631432,0.404288689,80
0.931549258,0.363615154,63
0.901188857,0.433426631,21.1
0.937083354,0.349105697,28
0.920685573,0.390305105,77.4
0.918234975,0.396036023,35.1
0.934824019,0.355111325,141.1
0.934339936,0.356383058,68.7
0.937061251,0.349165021,114.7
0.935042401,0.354535906,95.8
0.940830376,0.338877859,26.2
0.935464121,0.353421672,120.5
0.927305462,0.374305463,70.2
0.939935504,0.34135209,105.6
0.896895658,0.442242217,33.6
0.928171156,0.372153605,112.6
0.933568644,0.358398642,95.3
0.923555838,0.383463967,63
0.938836699,0.344362677,58.8
0.924066841,0.382230915,52.8
0.927799824,0.373078392,44.9
0.93337999,0.358889669,136.1
0.93327597,0.359160082,67.1
0.935540524,0.353219377,69.3
0.941878077,0.33595489,81.5
0.927696893,0.373334266,49.6
0.950790739,0.30983378,154.3
0.941823411,0.336108112,72.4
0.954830098,0.297152292,126.4
0.939903076,0.341441368,63.6
0.919285483,0.393591414,30.4
0.934999346,0.354649436,53.5
0.934500764,0.355961124,44
0.940965118,0.338503539,58
0.962708273,0.270541643,274.9
0.945808052,0.324726237,32.4
0.934577509,0.35575958,21.8
0.906513974,0.42217581,6
0.891966699,0.452101103,21.7
0.89416943,0.447728746,26.8
0.862554811,0.505963634,10
0.89392868,0.448209232,11.6
0.898158286,0.439672257,16.4
0.908916622,0.416977907,12.2
0.891134655,0.453738941,14
0.894422985,0.447222007,11.3
0.900586809,0.434676201,15.9
0.911935677,0.410333182,19.3
0.880298772,0.474419721,10.4
0.932007544,0.362438876,25.6
0.893344896,0.44937167,16.5
0.872849742,0.487989065,17.6
0.905798866,0.423707936,25.7
0.880580846,0.473895952,27
0.865873912,0.5002623,7.1
0.915638669,0.402002274,47.8
0.901398804,0.432989834,38.4
0.881646573,0.471910288,12.8
0.888159036,0.459536207,22.8
0.889028298,0.457852252,21.4
0.902991696,0.429658001,18.1
0.888270143,0.459321404,14.2
0.867520822,0.497400868,8.8
0.919241863,0.393693279,22.1
0.91156528,0.411155373,61.9
0.896224111,0.443601559,27.2
0.930841808,0.365422397,57.5
0.909777465,0.415096331,58.6
0.924851491,0.380328437,30.6
0.893526194,0.44901107,47.6
0.914361359,0.404899131,40
0.910504224,0.413499768,33.5
0.922420997,0.386185842,46.9
0.906363936,0.42249783,45.9
0.899154231,0.437631887,37
0.901024405,0.433768397,32.4
0.89349421,0.449074712,56.9
0.902706193,0.430257515,43.5
0.883320896,0.468768808,10.8
0.89853691,0.438897962,39
0.918921845,0.394439658,21.2
0.939910292,0.341421504,22
0.924836537,0.380364797,428.9
0.93579785,0.352537066,11.2
0.938803492,0.344453195,30.2
0.911455248,0.411399236,21.3
0.928289747,0.371857695,40.9
0.91952991,0.393020031,32.1
0.931948077,0.362591756,27.6
0.956406247,0.292039536,445.2
0.904458947,0.426560678,9.4
0.935551369,0.353190652,11.1
0.933683348,0.358099715,24.8
0.912152669,0.409850592,12.9
0.913377083,0.407114608,14.3
0.913117754,0.407695926,14.8
0.919512696,0.393060303,13.3
0.926522244,0.376239991,23.3
0.914615205,0.404325396,6.5
0.941780406,0.336228593,27.6
0.901696694,0.432369139,11.3
0.888367984,0.459132144,7.3
0.926372743,0.37660794,6.4
0.954332502,0.298746508,26
0.917345798,0.398091305,8.5
0.941602996,0.336725107,44
0.922315004,0.386438914,33
0.909283951,0.41617628,54.2
0.836169316,0.548471399,20.4
0.886379127,0.462960089,24.5
0.888106703,0.459637339,24.1
0.882772163,0.46980135,11.5
0.878499485,0.477743293,18.4
0.878875958,0.477050364,16.7
0.873308287,0.487167974,15.7
0.882046675,0.471162035,21.6
0.93379907,0.357797844,52.2
0.917170159,0.398495796,48.9
0.878719185,0.477339077,41.9
0.907408977,0.420248674,19.4
0.891357143,0.453301713,39.4
0.950824386,0.309730507,367
0.929629362,0.368495929,14
0.951832769,0.306617643,162.6
0.873227384,0.487312976,18.6
0.867321974,0.49774752,10
0.926164339,0.377120162,63.8
0.948607133,0.316456169,159.9
0.94318216,0.332276111,289.9
0.912334443,0.409445802,43.1
0.937345411,0.348401464,75.4
0.930520958,0.366238648,36.7
0.954444853,0.298387368,403.4
0.904421509,0.426640053,20.5
0.881253549,0.472643822,8.9
0.910831196,0.412779035,11.6
0.873047085,0.487635916,20.6
0.923757314,0.38297836,57.6
0.899965003,0.435962147,71.2
0.896482406,0.443079334,63.9
0.874385583,0.485231751,22.3
0.871263936,0.490814786,21.6
0.936933371,0.349508022,383.8
0.898027741,0.439938832,26.7
0.870484552,0.492195739,12.5
0.863615926,0.504150307,17.7
0.913938352,0.405853038,46.2
0.904724841,0.425996435,20
0.888975531,0.457954697,27.6
0.899286546,0.437359931,10.6
0.901860122,0.432028148,16.6
0.899489768,0.436941825,54.5
0.896467854,0.443108775,15.8
0.927681807,0.373371751,145.7
0.926109657,0.377254428,35.5
0.936033103,0.351911964,32.2
0.907320733,0.42043916,39.3
0.893293372,0.449474084,35.9
0.901344513,0.433102839,31.9
0.928648744,0.370960253,163.3
0.8956554,0.444748699,23.6
0.907497882,0.420056656,35.8
0.853161962,0.521646112,13.7
0.92033107,0.391140283,58.1
0.87627638,0.481808786,15.7
0.934437489,0.356127196,99.7
0.9385123,0.3452458,97
0.910718777,0.413027007,16.9
0.880056171,0.474869599,33.5
0.869233342,0.494402061,15.9
0.904229423,0.427047011,66
0.900946209,0.433930787,27.5
0.900012674,0.435863725,28
0.908631422,0.417599017,29.3
0.941920811,0.335835057,79.3
0.918634376,0.395108698,20.8
0.908824219,0.417179264,21.1
0.841968974,0.539525946,9.3
0.862361301,0.50629338,11.8
0.897936686,0.440124651,30.6
0.85892921,0.512094339,10.2
0.894253442,0.447560926,33.1
0.899492996,0.436935178,30.8
0.92580984,0.377989603,104.9
0.909451248,0.415810566,17.7
0.872472199,0.488663752,32.1
0.906972911,0.421188959,45.8
0.855699831,0.51747251,34.3
0.907135877,0.420837855,50.2
0.900333153,0.435201347,46
0.89960109,0.436712582,27.4
0.917582271,0.397545941,135.7
0.892706599,0.450638356,10.6
0.924321154,0.381615518,151.4
0.912870659,0.408248896,37.1
0.895710875,0.444636962,17
0.905905199,0.423480543,17.7
0.919088538,0.394051088,19.8
0.909595011,0.415495987,21.7
0.910411728,0.41370338,21
0.906397425,0.422425979,22.5
0.897485835,0.441043281,15.9
0.922958147,0.384900323,33.2
0.883293146,0.468821094,19.9
0.955065052,0.296396265,58.9
0.893679,0.448706859,24.9
0.944190648,0.329399485,22.9
0.918836258,0.394638989,37.3
0.880512726,0.47402251,23.8
0.891092598,0.45382153,40.7
0.923844,0.382769204,17.1
0.877289569,0.47996147,23.2
0.895827059,0.444402836,18.5
0.852584903,0.522588732,19
0.921666371,0.387983376,35.8
0.915325657,0.402714467,9.3
0.889189636,0.457538841,20
0.910771896,0.412909861,14
0.887300496,0.461191749,16
0.876729843,0.480983141,24.2
0.894170434,0.447726741,14
0.901451315,0.4328805,46
0.902859634,0.429935439,50.7
0.895381985,0.44529889,20.2
0.924962978,0.380057219,18.1
0.903029149,0.429579278,31.3
0.905821766,0.423658976,43
0.890801884,0.454391905,15.3
0.935044851,0.354529444,64.4
0.930967338,0.365102473,8
0.944274316,0.32915956,41
0.903341258,0.428922571,27.3
0.928121545,0.372277312,45.3
0.946999944,0.321233726,284.4
0.911791516,0.41065342,66.1
0.933880793,0.357584487,23.7
0.933061505,0.359716872,57.3
0.902873811,0.429905666,41
0.89345965,0.449143467,53.5
0.890558319,0.45486908,28.8
0.958149115,0.286269581,212.7
0.922333523,0.386394711,27.8
0.939174128,0.343441346,46.7
0.956270467,0.292483834,91.2
0.925987368,0.377554492,61.6
0.941764501,0.336273141,119.6
0.958577732,0.284831059,49
0.96948141,0.245164835,370.6
0.924618093,0.3808955,43.2
0.9340923,0.357031617,19.3
0.934116021,0.35696955,51.5
0.935350999,0.353720947,31.7
0.935502677,0.353319602,30.6
0.926852482,0.375425728,22.7
0.90995333,0.414710666,9.6
0.947596335,0.319470164,73.3
0.941919571,0.335838536,117.6
0.960624325,0.27785051,161
0.950663781,0.310223107,34.9
0.940739092,0.339131185,50
0.945131331,0.326690628,33.9
0.95239616,0.304863174,58.2
0.934966329,0.354736471,25.5
0.926047658,0.377406592,22.8
0.924541532,0.381081299,13.5
0.93156138,0.363584096,31
0.93477417,0.355242523,30.8
0.926233229,0.376950932,25.8
0.942220915,0.334992161,32.8
0.963481647,0.267774374,164
0.927471376,0.373894166,20.1
0.940092175,0.340920375,54.4
0.950078832,0.312009956,27.3
0.939492815,0.342568607,15.9
0.923790946,0.382897228,22
0.961168046,0.275963744,45.1
0.915289342,0.402796997,20.5
0.925630079,0.378429592,33.6
0.898001275,0.439992851,15.5
0.902934412,0.429778371,30.4
0.915849931,0.401520739,53.2
0.932348383,0.361561187,21.2
0.893058995,0.449939586,16.1
0.917244014,0.398325769,14.6
0.943313091,0.331904222,17.7
0.946155787,0.323711641,74.1
0.884241948,0.467029096,10.5
0.892011667,0.452012375,18.8
0.960565333,0.278054386,62.6
0.930354941,0.366660176,21.6
0.931458897,0.363846565,56.5
0.95572259,0.294269146,338.2
0.948187892,0.317710121,36.1
0.923215674,0.384282214,13.1
0.932232726,0.361859288,40.7
0.949885276,0.312598725,49.7
0.903976638,0.42758185,6.7
0.936985738,0.349367609,19.9
0.87353099,0.486768539,5.7
0.904812328,0.425810582,20
0.902410474,0.430877404,19
0.881561774,0.472068679,7.5
0.942545422,0.334078025,84
0.922918324,0.384995802,24.9
0.921468741,0.388452519,27.3
0.910394218,0.41374191,22.9
0.873226992,0.487313677,10.9
0.874407208,0.48519278,8.6
0.862718445,0.50568457,8.2
0.900112165,0.435658226,6.5
0.895885071,0.444285877,35.5
0.958969589,0.283508956,163.4
0.945597329,0.325339347,6.4
0.915735966,0.401780588,3.4
0.943692697,0.330823357,8.1
0.873128211,0.487490643,13.1
0.929458636,0.36892634,14.2
0.927838223,0.372982884,3
0.897072752,0.441882877,23.3
0.910241226,0.414078386,11.5
0.937836227,0.347078106,63
0.887353219,0.461090301,13.5
0.975753671,0.218871593,471
0.92172639,0.387840769,58.2
0.949624529,0.31338994,160.3
0.943485334,0.33141428,53.2
0.908486334,0.417914562,24.1
0.911776097,0.410687653,25.2
0.888132449,0.45958759,20.7
0.911270424,0.411808467,28.1
0.91586104,0.401495399,33.3
0.878777698,0.477231346,5
0.944252439,0.329222314,20
0.94370046,0.330801211,44.2
0.964213695,0.265126293,78.1
0.9524455,0.30470899,36.9
0.917891986,0.396830319,21.2
0.942612267,0.333889373,24.7
0.953760898,0.300566382,26.6
0.958947541,0.283583521,33.9
0.915087885,0.403254465,32.6
0.950403388,0.311019934,69.2
0.932632187,0.360828496,37.9
0.951550224,0.307493368,52
0.877018258,0.480457049,6
0.949425584,0.313992134,56.1
0.89132452,0.453365856,23.5
0.92193335,0.387348549,43.2
0.907379322,0.4203127,46.4
0.903353581,0.428896617,13.6
0.903248174,0.429118558,21.8
0.951361048,0.308078165,133.1
0.928373318,0.371649004,28.4
0.911410046,0.411499365,34.3
0.885143008,0.465319091,13.7
0.932225278,0.361878476,31
0.896334684,0.443378094,18.7
0.953863249,0.300241406,123.1
0.933655228,0.358173023,95.1
0.930733763,0.365697502,42.4
0.948371412,0.317161891,101.6
0.924437364,0.381333921,55.2
0.906044602,0.423182205,19.2
0.896645996,0.442748187,23.4
0.852224773,0.523175817,13.7
0.898182916,0.43962194,14.5
0.879872276,0.475210246,23.6
0.853289111,0.521438101,8
0.875164619,0.483825268,33.4
0.913211365,0.407486199,15
0.896910219,0.442212686,31.1
0.894874204,0.446318449,20.4
0.882544091,0.470229655,28.7
0.833665957,0.552269021,6.3
0.866097637,0.499874867,12.8
0.847613576,0.530614009,9.5
0.884868522,0.465840852,16.5
0.927672778,0.373394183,73.3
0.845362781,0.534192632,12.3
0.890837409,0.454322255,21.7
0.862252784,0.506478171,19.6
0.886680126,0.46238334,8
0.792449984,0.6099369,13.3
0.87669249,0.481051221,19.5
0.897441604,0.441133277,29.6
0.933421488,0.358781723,37.3
0.928790335,0.370605605,29.1
0.826414195,0.563062677,2
0.940191044,0.340647619,83.5
0.903765185,0.42802861,10.7
0.925561726,0.378596739,42.1
0.921363996,0.388700897,33.5
0.930192251,0.367072714,14.9
0.912884775,0.408217329,18.7
0.896573036,0.442895914,14.8
0.907823603,0.419352246,13
0.911390303,0.411543092,17.6
0.87904248,0.476743451,12
0.89972294,0.43646149,17.6
0.886357141,0.46300218,10.5
0.872932426,0.487841141,15.7
0.926850604,0.375430364,11
0.892589767,0.450869724,9.8
0.870326339,0.492475445,11.8
0.902328365,0.431049325,10.7
0.891441294,0.453136205,6.8
0.919521979,0.393038587,6.1
0.921525822,0.388317086,26.3
0.91171034,0.410833611,9.7
0.946824491,0.321750499,465.3
0.93984452,0.341602515,74.7
0.919065271,0.394105351,29.7
0.913797777,0.406169451,18.9
0.920950003,0.389680757,31
0.919805285,0.392375124,106.4
0.914155027,0.405364757,25.9
0.925590416,0.378526594,23.1
0.84518435,0.534474897,10.3
0.886817476,0.462119859,16.8
0.859333559,0.51141552,13.6
0.924132337,0.382072537,260.4
0.913055576,0.407835158,29.7
0.939832232,0.341636322,119.8
0.94326394,0.332043881,35.2
0.905908694,0.423473067,20.7
0.945594159,0.325348561,38.7
0.91197397,0.410248069,33.9
0.942058524,0.335448562,32.4
0.944132994,0.329564696,53.8
0.94027541,0.340414677,38.3
0.940569009,0.339602619,52.1
0.921432328,0.388538884,28.8
0.933676913,0.358116491,27.2
0.914148785,0.405378833,39.5
0.953686142,0.300803495,65.9
0.942013285,0.33557558,119.7
0.968798898,0.247848131,322.6
0.94346054,0.331484856,49.9
0.941311676,0.337538632,61
0.932164687,0.362034525,16.2
0.934943017,0.354797908,18.2
0.924149642,0.382030679,8.3
0.921483265,0.388418063,65.5
0.900881304,0.434065521,16
0.910097178,0.414394892,13.1
0.900893969,0.434039235,19.8
0.929877055,0.367870442,29.7
0.945747766,0.324901775,29.5
0.87105946,0.491177582,17.4
0.888166829,0.459521146,17.5
0.918793436,0.394738675,74.1
0.903834266,0.427882717,17.4
0.877267561,0.480001695,23.4
0.884489842,0.466559449,33.4
0.930927384,0.365204335,94.7
0.901835153,0.432080267,43.3
0.902171939,0.431376624,38.1
0.942363939,0.334589608,109.8
0.895877461,0.44430122,37.2
0.913490115,0.406860923,4.2
0.910720649,0.41302288,23.7
0.892716064,0.450619606,15.7
0.926396807,0.376548742,21.7
0.931999596,0.362459313,25.9
0.908192077,0.418553643,5.1
0.942185759,0.335091026,50.9
0.92753582,0.373734267,55.7
0.894489389,0.447089177,12.9
0.904145385,0.427224909,9.5
0.889398112,0.457133457,21.3
0.920484531,0.390779002,11.2
0.927792778,0.373095913,409
0.890155637,0.455656605,9
0.915651388,0.401973303,12.3
0.915724173,0.401807465,25.8
0.888966634,0.457971968,27.3
0.910796734,0.412855072,6.4
0.896452744,0.443139344,15.3
0.888229912,0.459399199,26.8
0.930861359,0.36537259,8.2
0.880367573,0.474292037,20.4
0.933162404,0.359455043,24
0.896309213,0.443429582,21.2
0.909136357,0.4164986,27
0.904638276,0.426180231,21
0.929210469,0.369550948,41.1
0.940636261,0.3394163,21.9
0.913098718,0.407738557,18.1
0.91275558,0.40850612,19.9
0.902210725,0.4312955,11.6
0.937979611,0.346690422,92.1
0.938452444,0.345408468,49.3
0.938395502,0.345563138,49.1
0.939343344,0.342978253,26.7
0.92597323,0.377589165,40.4
0.936583335,0.35044494,49.2
0.932477237,0.361228739,53.3
0.925961867,0.37761703,36.1
0.934511274,0.355933532,61.7
0.92794143,0.372726043,21.9
0.932504675,0.361157904,17.1
0.900090974,0.435702007,19.9
0.945370659,0.325997418,69.4
0.885456316,0.464722619,17.2
0.917979152,0.396628639,13.8
0.933335078,0.359006452,19.1
0.889595285,0.456749635,16.6
0.905685283,0.423950667,13
0.89794714,0.440103322,11.6
0.834278541,0.551343192,11.1
0.908641493,0.417577104,75.2
0.924895775,0.380220732,39.7
0.899303963,0.437324117,46.4
0.875722128,0.482815445,26.5
0.891415619,0.453186709,8.9
0.902470808,0.430751019,7.3
0.918605905,0.395174888,113.5
0.892131999,0.451774828,8.7
0.918061493,0.396438009,22.8
0.892385582,0.451273724,28.1
0.891775109,0.452478899,15.4
0.896485763,0.443072542,18.9
0.905716939,0.423883035,17.7
0.817491169,0.575941133,12.5
0.842802704,0.538222633,14.1
0.836828051,0.54746581,5.3
0.885813885,0.464040688,33.2
0.906342759,0.422543256,38.4
0.951097562,0.308890641,214.9
0.931911554,0.362685615,83.2
0.899527797,0.436863529,19.4
0.907906052,0.419173712,51.5
0.922163938,0.386799264,67.5
0.915116204,0.403190194,49.3
0.937332156,0.348437124,120.6
0.953182228,0.302396496,286.3
0.915142784,0.403129862,23.2
0.91602929,0.401111381,74.6
0.925929542,0.377696285,75.7
0.881309733,0.472539051,10
0.931272907,0.364322346,47.6
0.924963407,0.380056175,74.9
0.95730054,0.289094578,393.1
0.915411128,0.402520145,27.2
0.934886901,0.354945745,38.4
0.92184851,0.387550416,40.7
0.937879081,0.346962288,463.5
0.931612266,0.363453693,58.1
0.944620971,0.328163407,99.5
0.937719404,0.347393609,86
0.923146844,0.384447532,51.3
0.93447702,0.356023452,34.7
0.919121586,0.393973996,30.4
0.919436169,0.39323928,39.3
0.923639829,0.383261615,61
0.920526084,0.390681108,59.6
0.935995965,0.352010729,49.5
0.918492425,0.395438574,42.6
0.930459299,0.366395268,81.5
0.91795268,0.396689901,41.1
0.937679366,0.347501665,98.2
0.918369577,0.395723794,32.1
0.938078049,0.346423981,40.9
0.922143547,0.386847875,53.5
0.933044445,0.359761121,23.1
0.917148166,0.398546412,38.8
0.922516599,0.385957413,26.8
0.911903326,0.410405073,30.4
0.919549271,0.392974729,12.7
0.924252083,0.381782774,83.8
0.902724359,0.430219399,26.2
0.895018509,0.446029,26.9
0.891356995,0.453302004,13.4
0.904815722,0.42580337,19.5
0.913428411,0.406999432,27
0.905822036,0.423658399,18.3
0.909769898,0.415112915,10.2
0.912084915,0.410001351,16.2
0.899678858,0.436552347,18.2
0.92631135,0.376758918,20.9
0.906717095,0.421739385,28.6
0.883321994,0.468766739,9.1
0.88981673,0.456318076,15.3
0.883372675,0.468671224,12.4
0.904066946,0.427390872,11.9
0.901261105,0.433276379,8.9
0.913075171,0.407791286,22.9
0.920021167,0.391868668,19.6
0.936944131,0.349479177,41
0.912928016,0.408120617,36
0.936880656,0.349649304,244
0.942757901,0.333477946,335.7
0.916807944,0.399328429,52.5
0.906798602,0.421564105,28.3
0.924781018,0.380499761,32.2
0.911762272,0.410718346,32.6
0.924331774,0.381589796,23.6
0.927406475,0.374055117,55.3
0.930753156,0.36564814,54.8
